"greco","ser","year","V","PV","GTOT","NT","mqd"
"E","E20",2012,293.958998614019,8.87210289216373,31.5766380825434,734.505625819147,0.735005033858322
"F","F11",2012,127.296911335087,7.64484551089252,20.9153611556744,1093.40009870362,0.490284385030559
"F","F12",2012,115.224213057031,5.21374072726802,18.5223580516834,945.275873036733,0.496219449958866
"F","F14",2012,138.097620530757,6.93837894893688,20.8385295708563,941.406087434469,0.527411950534501
"F","F15",2012,152.07322132479,5.28694305530036,22.2118496735752,921.374257723727,0.550401054941218
"F","F21",2012,75.8744475891499,4.4764208259818,10.6225323560052,333.434162267102,0.632723429391488
"F","F22",2012,141.093943600116,5.46935880237487,19.9555852066122,472.140349524816,0.728788661911122
"F","F23",2012,123.010306885893,5.62291046846349,18.1358225238766,668.767742356142,0.5837621087915
"F","F30",2012,142.858307745704,4.81452450070595,20.3732835535362,731.34066038257,0.591664601867881
"F","F40",2012,87.6553715768753,2.34670359445773,16.0095282797768,830.47121379863,0.492189005441079
"F","F51",2012,160.910432730971,5.20077997312215,21.3010370850149,472.590160184439,0.752597842165775
"F","F52",2012,168.167479138567,5.89674850364733,21.292445896448,432.855615479254,0.786223788874894
"G","G11",2012,181.554855130155,7.22533530221867,24.4874836740624,829.219452371477,0.609175279155583
"G","G12",2012,195.718973562413,6.63378952493114,25.7316118988864,788.097698678317,0.640543160905237
"G","G13",2012,206.084369349536,7.47083719107929,26.3028456202994,740.716033057789,0.668006098559863
"G","G21",2012,212.993013451255,8.46720382966743,25.1117373767568,658.349581718805,0.692332996329985
"G","G22",2012,252.774213793039,9.00363104362469,30.1094472315785,780.277553988862,0.696356712541628
"G","G23",2012,232.653312475012,8.87853729339362,26.4820247896593,781.561944750626,0.652527506363277
"G","G30",2012,222.383922609557,7.07325603749446,29.65377349976,764.376753672455,0.698218223384226
"G","G41",2012,246.177859103676,9.47041781695624,26.7498133122066,705.322888487786,0.690353166202853
"G","G42",2012,199.694587493526,7.01273067425803,27.557059403351,771.647862609493,0.669902794466768
"G","G50",2012,171.278124941915,4.80119742144235,24.4493622792958,705.623521811514,0.659860565901242
"G","G60",2012,85.6940534251002,2.44067890622293,15.2252020560138,652.676428439808,0.541423996557339
"G","G70",2012,134.752125237422,4.27839671198743,24.8584204883171,873.419867107867,0.598039905026048
"G","G80",2012,191.731198376574,6.85818046506853,26.200566676409,854.583755329652,0.620701732679058
"G","G90",2012,155.48049999816,5.34509341315096,21.3798303616572,725.189328382417,0.608669243683197
"H","H10",2012,312.747703234439,7.69734565569625,35.4420915401931,881.963006539057,0.710623260343414
"H","H21",2012,292.716681283742,7.83848557847649,33.9996740637616,760.661518615041,0.749456767891966
"H","H22",2012,212.86284416298,5.33294412696391,27.60093450932,725.062715477435,0.691638306460463
"H","H30",2012,95.6940717244729,2.38526421912472,19.2349686286155,826.607059456361,0.54075571524997
"H","H41",2012,154.338314047497,3.17083430628363,24.1116364844666,726.155541871537,0.645956760188409
"H","H42",2012,163.665223772353,3.07083302167711,23.5180592300829,616.247965290871,0.692512987653346
"I","I11",2012,179.175770454741,5.65405874991181,23.6573316930073,695.265161573675,0.653901867086471
"I","I12",2012,195.431850254178,5.34594144763333,27.1837746552825,866.231070653789,0.627975837875209
"I","I13",2012,87.1621211975484,2.80096309915535,17.6247410827578,889.239303730666,0.499064846603775
"I","I21",2012,191.647588447881,4.54003748896205,25.7757049406642,639.718748254096,0.711566786400672
"I","I22",2012,115.77041064281,2.71445844677607,21.7959494237402,788.342308907111,0.589434307882416
"J","J10",2012,43.0836805713859,1.44527225453076,12.095632110817,943.041782284949,0.401470601947953
"J","J21",2012,46.954418325834,1.63067998304325,13.0433654934531,769.327548971356,0.461576959227135
"J","J22",2012,60.707059906006,2.15156458218937,13.9003041597571,825.861952125811,0.459899941675357
"J","J23",2012,59.6959437255498,1.74364309217166,14.0168145482735,799.540739414672,0.469363481892898
"J","J24",2012,68.9534138409139,1.65138903361329,13.6177945638784,468.059206085794,0.604655385381732
"J","J30",2012,59.8461833272123,1.60133027608522,14.8420008685743,579.382036931536,0.56737297432582
"J","J40",2012,61.4802450185244,1.71777791444171,14.9069779177711,898.079875694222,0.456711822226401
"K","K11",2012,67.1827745537596,1.57299735539256,16.9399670080088,868.489961555953,0.495083908173989
"K","K12",2012,214.140529983357,3.49620356124056,32.910115769711,895.884127068436,0.679428430785201
"K","K13",2012,101.170767428242,2.49869249368524,21.863753366573,863.292487942681,0.564141840289455
"A","A11",2017,181.6668922087,6.45802270672023,25.3950152720268,609.122926258523,0.723813532149559
"A","A12",2017,211.744914097827,6.68656601604939,27.155873557833,639.260349532756,0.730630734190497
"A","A13",2017,196.339479814161,6.26041459445361,23.1545768337775,500.922607861004,0.762145763253192
"A","A21",2017,162.538533059928,6.12298970005257,23.0497924121148,579.365594292566,0.707069478395801
"A","A22",2017,167.740692321813,5.15192089311269,21.6837237067026,611.605849405762,0.66747660646535
"A","A30",2017,143.936503515304,5.45979534175347,19.9598303468448,660.986762401694,0.616008881561038
"B","B10",2017,184.765305788475,5.41622671871867,21.1360134386771,463.716683245794,0.756815659782103
"B","B21",2017,180.572441168131,6.98974183659479,22.2904997024357,612.315159400355,0.676359085788641
"B","B22",2017,140.836290786869,5.80896922528633,17.8925562078048,496.128611573106,0.673199818809405
"B","B23",2017,207.021691986482,6.62152687562121,22.7860170732083,511.66880688449,0.748074188959297
"B","B31",2017,182.521957610098,5.95893478652666,22.0458383614279,577.715829804677,0.692486175278504
"B","B32",2017,178.972375932281,5.93489889769439,21.9034275739381,608.345940859215,0.67264460807204
"B","B33",2017,214.313143249159,6.10997079506156,24.3188278770874,633.650154209631,0.69446678485341
"B","B41",2017,189.460350143439,5.64333124764031,21.8654548446898,580.321767287182,0.688097150817194
"B","B42",2017,200.037630392479,6.12581118312561,22.5657274307903,637.643027055701,0.666869405833975
"B","B43",2017,110.227809326261,6.19778384414423,15.994208489517,682.517775593449,0.542661892552473
"B","B44",2017,156.786565151001,5.39124099882901,20.8714653338616,807.944231201184,0.569758365247513
"B","B51",2017,210.181134600245,6.27102395278945,22.9287730317338,689.585288671025,0.646399996984195
"B","B52",2017,212.244686345216,5.97822129647127,24.0092336268971,761.785290208393,0.629329064915869
"B","B53",2017,218.763011704983,6.23779038002324,24.0131114504326,738.639889178162,0.639164685242525
"B","B61",2017,175.509805564462,7.31885774488595,22.1126119520299,624.507009455934,0.667046785622106
"B","B62",2017,206.115149406481,7.01760155767304,24.0940399952117,715.240263514087,0.650629526371438
"B","B70",2017,164.389890758457,5.17388281463921,20.7835278035584,637.531562218137,0.640049732331895
"B","B81",2017,155.362020973351,6.30083374133147,21.1821423961201,762.238118205101,0.590941570444264
"B","B82",2017,150.290217806467,5.3248061806234,20.9494568877164,760.629079393002,0.588308135089704
"B","B91",2017,194.866563666031,5.37663610156682,22.6616679314419,674.115877833912,0.64995544961697
"B","B92",2017,214.12105610915,6.75945566623625,24.6845666455499,756.585125220706,0.640307791246668
"C","C11",2017,244.18945914631,7.63120901534718,25.6961484976939,627.987805092175,0.717072955903613
"C","C12",2017,212.004750804556,6.03222370216498,22.7865597684426,519.250061241123,0.742601863577884
"C","C20",2017,172.401474365127,4.752651427395,21.6448997835787,745.395952121792,0.604072696798684
"C","C30",2017,220.663600608105,5.76128563550431,24.6140693150023,682.065182719288,0.673416419441347
"C","C41",2017,166.694963703808,6.84113772444518,20.7353125531061,664.797770914469,0.626059266067611
"C","C42",2017,307.018629585375,6.73648894969731,29.55557342309,514.485170315602,0.849646350586157
"C","C51",2017,208.622706690108,6.30978734953779,23.2597937330548,676.140930664482,0.657490145585351
"C","C52",2017,203.510731394085,6.94751062127007,27.1264505974721,961.704899148587,0.59536116644573
"D","D11",2017,308.500247852579,9.21475281221536,30.7016202840459,677.922185234302,0.754389537738242
"D","D12",2017,256.324910562217,7.89989541727882,25.9646743058655,705.86178243698,0.679886687267339
"E","E10",2017,216.175371158775,6.66166459028941,26.3666896419261,870.637053692949,0.616899136547578
"E","E20",2017,323.719873905246,9.27186659463412,32.5900663853482,697.043787089131,0.766509469067049
"F","F11",2017,143.216908731617,7.14504343640968,21.6448134120499,1028.02229148994,0.51437587249571
"F","F12",2017,127.026367854671,5.08573081925897,20.6056061853398,1081.30856605152,0.489353622907958
"F","F14",2017,160.300957109786,5.95454166806013,23.6794686669601,959.933685566285,0.556762905567587
"F","F15",2017,168.082376879778,5.27361344384698,23.1978204757526,887.975379722557,0.572964957446595
"F","F21",2017,86.1418222662552,5.47894594686735,12.4478704138747,418.557079684585,0.611329164687309
"F","F22",2017,144.062331658783,5.58868101684354,19.9086702312551,485.483591093612,0.717858390077863
"F","F23",2017,124.819574593644,5.72934251218984,18.0498270823747,625.902291996156,0.60198848483755
"F","F30",2017,157.558862793569,4.87069695289144,21.5658872170782,731.387426876975,0.608716188481342
"F","F40",2017,85.0367897721052,1.90731522525374,15.6358138862545,772.949197930038,0.504184746823852
"F","F51",2017,156.417434594064,5.64700861446726,21.2849412863085,570.392605448088,0.684784965684243
"F","F52",2017,168.820973652972,5.91196105500636,21.2013995096234,525.709271782239,0.71189243614769
"G","G11",2017,182.235003536753,7.57019039132267,24.7679246739328,854.481845501884,0.603529247350984
"G","G12",2017,214.203771801269,6.92170879079508,27.0579281356948,847.953458778266,0.633236869900804
"G","G13",2017,226.367415794549,7.19575654226454,27.3486191714233,717.309951077048,0.69218025416591
"G","G21",2017,246.808144833895,8.21462584376353,27.2899351326283,605.455681827652,0.752601369259336
"G","G22",2017,255.660267357585,8.34203497968758,29.7424203803869,754.227144100788,0.703950313522986
"G","G23",2017,264.774051736049,8.35227573366268,27.715152448106,668.858327888327,0.721599956753466
"G","G30",2017,235.337447749456,6.66714194169612,31.1313403013389,766.683860885792,0.714324721948064
"G","G41",2017,239.249884621528,7.93808137566074,25.5592277018028,660.763230568955,0.697197564942185
"G","G42",2017,219.837968438366,7.47050553106558,30.2114019687905,862.752713066466,0.663356829662696
"G","G50",2017,198.451611863522,5.54960870782312,27.5562189776934,765.452709349769,0.67259798722738
"G","G60",2017,98.9811472447278,2.54416417966674,17.8010509546052,736.410878393226,0.551147264213011
"G","G70",2017,171.820339822335,5.24494618765604,28.9737325850865,957.95638422051,0.61650171305309
"G","G80",2017,184.95144382677,6.24385782946428,25.6764089154417,869.092800654395,0.609310970544251
"G","G90",2017,174.365261803086,5.42184546409349,23.890578791131,762.373615181772,0.627529777822606
"H","H10",2017,344.638419937749,7.53375947653853,36.9586687454916,877.988754088154,0.727308419618675
"H","H21",2017,319.44595650539,8.61571111244654,36.5904865820929,819.554722877805,0.749031437380486
"H","H22",2017,221.09049457842,5.11131284823479,28.8007925832353,759.711903673155,0.69021228681539
"H","H30",2017,105.082789496125,2.52760307118919,20.9007270478682,866.762487757337,0.55047243328147
"H","H41",2017,172.771224070274,3.42791397346615,25.0430124065948,697.636776014069,0.671635329837833
"H","H42",2017,143.937326336642,3.0155611807203,20.8848588739436,590.831222026734,0.666482861185016
"I","I11",2017,175.831182665544,5.10437575747483,22.967187115387,670.470789463479,0.656098289518535
"I","I12",2017,199.257386348133,4.82592346883227,26.9575531615738,835.422894970943,0.636783762447293
"I","I13",2017,110.076243014677,3.15493647132271,20.2733506313455,1024.29763510059,0.498717505676053
"I","I21",2017,224.805158794925,5.11282267697974,28.1673460283828,673.282227001592,0.725068973119878
"I","I22",2017,139.437471999632,3.60823308522696,22.5019292848816,769.954581367802,0.606013440154194
"J","J10",2017,46.2264158307544,1.31385935380268,12.5538421158229,982.343073985619,0.400739054768085
"J","J21",2017,65.2659934461876,1.91178057129701,17.0882829703125,1074.8732322429,0.446967063532627
"J","J22",2017,68.537701438402,2.01114830244337,15.6142658822909,833.513495519779,0.485187271759195
"J","J23",2017,58.0623009783454,1.64150594512566,13.2354182221177,733.731542796945,0.47610766318017
"J","J30",2017,59.3902844556582,1.601780265635,14.0938864697922,484.176113512738,0.604809544857762
"J","J40",2017,72.7186525452638,2.09844768448868,17.4513956150336,999.933444589176,0.468311116306582
"K","K11",2017,67.7774245702391,1.703773014564,15.5382927059104,886.578068741988,0.469297336286251
"K","K12",2017,215.478161656853,3.60406190131858,30.4170386285601,656.35292578498,0.763123247450452
"K","K13",2017,76.6581974485519,1.74784243568274,18.4619739993777,750.223245271835,0.556094681257289
"A","A11",2022,162.442619994724,5.861264415177,23.9449700576771,681.468986013677,0.6644908931811
"A","A12",2022,223.753829532742,7.69467415918601,28.2818664581832,574.788094746506,0.78633043158625
"A","A13",2022,176.483220474835,5.31239258829607,20.6705499835116,398.582768142016,0.807275344382688
"A","A21",2022,171.821915312751,6.06873181002791,25.1332863295772,527.260261281322,0.773957389710927
"A","A22",2022,211.755516525623,5.58515533849361,25.6931791046164,588.616582707704,0.740623703882884
"A","A30",2022,137.704912085967,6.10328740980404,19.9381494384581,776.634833447335,0.567987689059339
"B","B10",2022,180.532631374599,5.57646389827936,21.2639485084645,587.480188800219,0.674419742584162
"B","B22",2022,165.187019211858,5.23833510262075,21.7554483908175,676.184642981926,0.635852377968747
"B","B23",2022,206.25732985034,5.54785344754261,20.8292706124646,456.556569266777,0.757172208554777
"B","B31",2022,212.222062479692,6.00191061565464,25.6497510460281,617.895795302354,0.722252226258843
"B","B32",2022,192.496664757161,5.480366947484,22.9922335185676,669.021455226651,0.657166611210522
"B","B33",2022,246.1096753884,6.3643969366356,25.9935101293242,640.9411011871,0.713885130151288
"B","B41",2022,194.969799267618,5.02830727136407,22.1041514953135,535.592097872443,0.720153002696724
"B","B42",2022,199.155976988658,5.29883020054776,21.8602533936794,538.565369208986,0.714189261525172
"B","B43",2022,98.7602553475958,4.32175574061639,14.4939816062075,562.240245610538,0.569164520673933
"B","B44",2022,150.503366680989,4.21382982797544,20.9248309219016,787.924302128549,0.577688421145331
"B","B51",2022,212.894622905348,5.49521381382502,22.995244593336,610.757160264485,0.687843543549278
"B","B52",2022,224.249152662754,5.79799007784704,25.0444858411144,757.149710007375,0.644718469662293
"B","B53",2022,216.967290493201,5.77179330063797,23.8810538146386,676.568729838476,0.666002278500079
"B","B61",2022,183.680238189328,6.21000757059843,22.1918574513452,543.142276978787,0.716547449882099
"B","B62",2022,209.665621207272,5.83942149052437,24.0484471035249,680.84903668569,0.66622823937817
"B","B70",2022,163.216754343792,4.74818069257394,20.1215048665071,569.375519043299,0.666401193058727
"B","B81",2022,165.038721298202,6.08942660641742,21.8751908406067,772.598901131367,0.596490888613704
"B","B82",2022,159.990484015123,4.64342652349798,21.064384060862,689.754600562165,0.619486735065707
"B","B91",2022,193.203459068704,4.29808939917322,22.2440212709749,629.645130961785,0.66629055689165
"B","B92",2022,204.569647453954,5.46176594862709,23.8442766254768,643.915602018091,0.682154162808528
"C","C11",2022,198.026694879086,5.34639350024245,22.3819992770344,607.14193570211,0.680627128473859
"C","C12",2022,180.319244796255,6.10280389145783,19.4014151612603,568.478014616142,0.654884633124431
"C","C20",2022,163.437446100487,4.28910505345294,20.7170397236626,704.575176812518,0.607862164577579
"C","C30",2022,216.471333043362,5.09655482160749,23.9854156009301,624.115824345698,0.694937838178257
"C","C41",2022,178.232660410219,6.00142718894831,21.4819942973844,691.064318324314,0.625004286163535
"C","C42",2022,301.685750593246,6.94540138696803,28.7107708202361,520.441362644057,0.832609679777154
"C","C51",2022,202.61666459451,5.82637553344354,22.742534898257,628.490203167902,0.674334082812817
"C","C52",2022,191.223943352823,6.63116797761241,26.1462071966506,956.424996673023,0.586116330797702
"D","D11",2022,294.825257476354,8.38348739659167,29.5163683807699,657.419611324668,0.751129926279264
"D","D12",2022,254.246552758466,6.91480190346262,25.7270263412363,651.308251872931,0.704541269019123
"E","E10",2022,199.685650492754,5.37892432509365,24.6923151021817,815.932109182197,0.616678525253128
"E","E20",2022,314.511609653202,7.717419997632,31.5283930973139,681.012609914015,0.762743075410592
"F","F11",2022,143.405244401628,6.42952825894484,21.5665964879738,939.401025801496,0.537118638859307
"F","F12",2022,130.490289655986,5.68651488640217,20.2963574376775,926.127731134558,0.52478152718919
"F","F14",2022,176.267603729302,6.36252599418353,26.164950021499,1076.14399601174,0.552751198942329
"F","F15",2022,163.534007068415,5.2533017949033,22.0650471955375,783.08037946077,0.595051002316477
"F","F21",2022,91.0991554149215,6.23013840183543,13.5223329311799,438.427133206991,0.622561173873345
"F","F22",2022,132.500271110579,4.8489203809298,18.6201535434988,422.55086695135,0.744144133656755
"F","F23",2022,139.790513667849,6.81718998236479,20.0599409023577,686.945737460798,0.605771085826689
"F","F30",2022,168.02057416544,4.73905856991377,23.0010329098389,716.251777968008,0.635251567234367
"F","F40",2022,82.2736169131253,2.10561322153626,15.4506057181378,729.631162865419,0.515853046455267
"F","F51",2022,161.192859560998,5.26216276264748,21.4129405765364,431.727574773764,0.789474657960817
"F","F52",2022,168.076826883078,5.47830598870413,21.6033299956043,481.611560503761,0.750787148931012
"G","G11",2022,164.435293735304,6.22037098825988,22.524316710319,686.14274100634,0.642278682855386
"G","G12",2022,170.78061686209,5.05087845824895,22.3479406123734,635.829182831387,0.664589472976056
"G","G13",2022,216.010404694205,6.66469548586688,26.2672890588866,703.34360673263,0.685060278211565
"G","G21",2022,187.825356781165,6.67687281270772,22.5145844791418,571.440583713941,0.703641360644076
"G","G22",2022,282.477672060143,8.11312225495646,32.0309018591405,737.373099936396,0.738832294645122
"G","G23",2022,226.611320606724,6.6222917506745,25.3444969549159,639.925912751784,0.705475476486177
"G","G30",2022,230.982085392639,5.87511071335075,32.1418076335515,845.712757862853,0.691080501480932
"G","G41",2022,234.429213421974,8.08859326757517,27.4102259356181,724.512724463005,0.689506287876443
"G","G42",2022,209.207957367157,6.64768582175578,29.239584576234,803.9924294207,0.676027793384518
"G","G50",2022,171.077026238964,4.38257388740977,25.7296833812,721.535856627853,0.66941153849662
"G","G60",2022,95.3011257469915,2.50000225603949,17.2129107852904,702.266802722702,0.554984713860155
"G","G70",2022,175.732901955436,4.71875644135762,29.4511893270522,924.779119388036,0.63261187968973
"G","G80",2022,180.211711471809,5.57548082090555,24.1961134628422,808.575701560189,0.613221530980108
"G","G90",2022,164.851554099438,4.5532191381236,23.0245862172531,669.127500259116,0.657576689509987
"H","H10",2022,338.820626230814,7.29190002065553,36.77122064109,801.834618893358,0.759130698078779
"H","H21",2022,301.524326796168,7.69879741693983,32.2274519037133,567.038000688066,0.845107263104532
"H","H22",2022,242.118314930957,5.43553068411992,30.265598973267,673.738891934616,0.751335240975153
"H","H30",2022,84.8996225269525,2.0964268304257,17.3938900143515,762.837570885988,0.535287688150572
"H","H41",2022,172.760123911012,3.91414593385847,25.6210541801681,722.487998247834,0.667556625874977
"H","H42",2022,176.683195584792,2.86218047109815,24.4116677297136,618.378608455691,0.704330391258668
"I","I11",2022,208.653034325733,5.87328312056209,26.3253178784819,695.25003096256,0.689796895694088
"I","I12",2022,249.138692726978,6.0620848304338,29.5597543256129,698.923226249256,0.729021951763665
"I","I21",2022,211.586043996399,4.95053121207158,28.0783803494662,775.781546960068,0.674405705545262
"I","I22",2022,123.965570132512,2.93865805586833,22.5954276659041,685.855166261567,0.643426594822311
"J","J10",2022,43.0143916009618,1.19599141568777,12.1987519746485,875.04895893388,0.418549142435537
"J","J22",2022,67.4011487423125,1.73946183320459,14.5418443727525,766.596819995632,0.488237543175509
"J","J23",2022,56.9311413223,1.56007053858107,12.3791570021547,594.134403212875,0.511691399142608
"J","J30",2022,46.4496134208659,1.19630312965882,11.9917456773797,450.57624037665,0.578311719293184
"J","J40",2022,81.8778146648503,2.17693610593329,18.6127885396628,949.325196145903,0.496367284912261
"K","K11",2022,70.826567488168,1.73909708206142,18.7997097259931,984.49569997637,0.489861820373967
"K","K12",2022,222.119189235716,3.69848100469323,31.07951228457,1006.21088418149,0.623013595678372
"K","K13",2022,72.0306688537522,1.70197822945586,16.8331831445739,1098.89396230118,0.438742961786009
